seller_id,order_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue
271c58a1d139c45eaf3316107c6d3a3b,18eac13034394cc5bc8713ddad1fb2c3,5508ec6bbd4b69597f6948ad2ff813c4,f6d52d9ca42e414cac6f5f44341e5fde,93700,"campo bom",RS,delivered,"2018-05-02 15:55:37","2018-05-03 05:53:06","2018-05-03 15:07:00","2018-05-07 19:31:38","2018-05-23 02:00:00",1,13f036df9f7389d63ad22591b23e5d83,"2018-05-09 05:53:06",99.99,16.67,3632,"sao paulo",SP,3e1d9bee7fa8982cbd0dd0c0aa5ce905,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,"2018-04-12 15:58:09",bags_backpacks,online_beginner,cat,NULL,NULL,NULL,reseller,NULL,0
ba90964cff9b9e0e6f32b23b82465f7b,0d902dd22c7c40a55b0edbd70ab87fc3,a9558995b6d102f6216229476ff11b3b,081affba07da7870a82f39adbaa0b5d0,66615,belem,PA,delivered,"2018-05-04 12:32:08","2018-05-04 12:51:59","2018-05-04 14:36:00","2018-05-24 20:32:00","2018-06-07 02:00:00",1,cf1709a941039d6e24f0dde0978570de,"2018-05-10 12:51:59",159,21.16,7140,guarulhos,SP,8257329475414b1eaf3dc731440e01a7,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,"2018-02-09 18:10:58",small_appliances,NULL,cat,NULL,NULL,NULL,reseller,NULL,0
dace965ca58120f92f8d742a9fa1864b,0ba2df57baacde1f6f36148963a494d7,5f160ef1c18da3546c4b6454f2162972,2fda6cd05ae3dd14c28559a400ef23c7,2925,"sao paulo",SP,delivered,"2018-04-09 01:27:27","2018-04-09 01:48:45","2018-04-10 13:56:19","2018-04-13 17:04:43","2018-04-25 02:00:00",1,c40115486002b7890dc20f64f849accf,"2018-04-13 01:48:45",169,15.27,14015,"sao paulo",SP,80f3f5f7b631b0e974a4a4627672e73a,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,"2018-01-30 13:17:36",health_beauty,online_beginner,NULL,NULL,NULL,NULL,reseller,NULL,0
77a515caa36327151d1cc6c32a9f00e1,076d0f6917a8b9325bd7de62ef6c8c73,593284b430f85ce2c670f5aa67bd5464,63dbb420b4992e83eb007ec26452d58d,36240,"santos dumont",MG,delivered,"2018-08-23 16:33:11","2018-08-23 16:46:43","2018-08-27 18:06:00","2018-08-30 20:16:50","2018-09-04 02:00:00",1,64ad2771f3e2c9c546e224021c36c807,"2018-08-27 16:46:43",99,19.88,9912,diadema,SP,bd47dc58209bc820d555f935bf055e40,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,"2018-02-15 15:58:37",stationery,industry,cat,NULL,NULL,NULL,manufacturer,NULL,0
8476243f92442881ddd5b578975cf115,1612ae3dcb046a0628552c76e5462632,b1b03b43235bd970e00bc221e8169386,b7797fd6d615d2e30c7fe1164734f939,95520,osorio,RS,delivered,"2018-08-14 19:50:05","2018-08-14 20:44:18","2018-08-20 13:48:00","2018-08-23 00:41:55","2018-08-28 02:00:00",1,c87a617241993d71f043ed39858daa43,"2018-08-21 20:44:18",639,17.81,93700,"campo bom",RS,1b9d7ffccca875a9079e3b57c24a3113,56bf83c4bb35763a51c2baab501b4c67,fbf4aef3f6915dc0c3c97d6812522f6a,"2018-01-08 03:00:00",audio_video_electronics,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
7d13fca15225358621be4086e1eb0964,1235febb7f139ccf94d83ff97ae8e889,e0d5a315da0f60a087a75e90d13ebc85,2004ba7732339d9be65f2236d8887ae4,22450,"rio de janeiro",RJ,delivered,"2018-05-10 09:40:41","2018-05-10 10:55:40","2018-05-16 17:27:00","2018-05-22 21:22:40","2018-06-14 02:00:00",1,53b36df67ebb7c41585e8d54d6772e08,"2018-05-16 10:55:40",115,0,14050,"ribeirao preto",SP,0b97be8b4b408a3a0780a32e0a143a7f,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,"2018-02-08 18:20:14",watches,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
18e694e0e48ed6f7aa3f24aade5fd697,10475e2c60a553298676870162a6bed5,b692a0624ae349f80206637d89cc20c7,b52b6116da7ba7af1cf76076564c5bc4,27555,"engenheiro passos",RJ,delivered,"2018-08-10 13:12:30","2018-08-11 04:45:16","2018-08-13 08:26:00","2018-08-17 02:01:18","2018-09-10 02:00:00",1,145978af3e89b318be0b717a0953649a,"2018-08-14 04:45:16",20.9,18.25,13224,"varzea paulista",SP,3461d99a30c72933c66cac4f1c02bd14,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,"2018-03-27 05:00:00",computers,online_medium,wolf,NULL,NULL,NULL,reseller,NULL,0
0ddefe3c7a032b91f4e25b9c3a08fca1,05af503aea07ddc5530506f2c349756f,5c92329a45f0d22c263d98a8ce845cd8,a05cfcebcf75e206a15b3e63f7b08ab8,31530,"belo horizonte",MG,delivered,"2018-05-30 22:50:08","2018-05-30 23:10:25","2018-06-01 10:53:00","2018-06-13 23:12:41","2018-06-25 02:00:00",1,b88449b8d7f553a4517437d0dc5491a2,"2018-06-05 23:10:25",19.9,16.32,9721,"sao bernardo do campo",SP,afac78e614dac1a1470030ea55c08eef,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,"2018-02-09 16:35:51",household_utilities,online_small,cat,NULL,NULL,NULL,reseller,NULL,0
cfe94489ddd337d1e29e12f2a7205d10,0a2c9c3fedb974fcf5a8a569e9ba9da9,f38dab26883c4fe20a3e9b92e07692c8,4fda11b271e3bf58d66d34729397114a,32600,betim,MG,delivered,"2018-07-31 20:27:29","2018-07-31 21:31:22","2018-08-01 18:04:00","2018-08-06 15:16:38","2018-08-10 02:00:00",1,82c51c3938503a4ddc096fbed86428d6,"2018-08-03 21:23:58",99,15.79,3178,"sao paulo",SP,7ac6d80c42fdb4020030b1cb9ed708f5,4b339f9567d060bcea4f5136b9f5949e,9ae085775a198122c5586fa830ff7f2b,"2018-01-22 03:00:00",construction_tools_house_garden,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
cac876b37d3abcd6bd76caca30277996,01b2dd042de98a15b6a9a141bf71c344,6b635dc10f8b7e1032cc13ff619f52c9,76b656dd5912b7792c709003c19c6d32,85935,"assis chateaubriand",PR,delivered,"2018-03-11 18:17:41","2018-03-12 18:10:45","2018-03-14 00:26:46","2018-03-16 18:21:35","2018-03-28 02:00:00",1,b1551ef44e04265b510840b991b24b51,"2018-03-16 18:10:45",79.9,15.41,85816,cascavel,PR,30c5ba4650eee4a5550cdfa16fb4f195,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,"2018-01-29 18:13:49",home_decor,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
c70c1b0d8ca86052f45a432a38b73958,0dd85c67684153e61d0c14bf865103da,1ece1ad22029bdc9810c4d93cba3e11d,980bce54f940bb95618bad4f0734f7dc,51190,recife,PE,delivered,"2018-06-18 17:20:40","2018-06-18 17:39:31","2018-06-20 16:24:00","2018-06-28 22:29:35","2018-07-18 02:00:00",1,8d4dac6177fb8134f26fb4c5cc6c0aff,"2018-06-20 17:31:09",91.55,19.55,13186,hortolandia,SP,7b6ad2297d3beb569ddf3ee1ce22ffa8,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490,"2018-03-13 22:39:34",health_beauty,online_medium,shark,NULL,NULL,NULL,reseller,NULL,0
8a432f4e5b471f8da497d7dc517666e2,15b801b0d323da81c4b78fb9b74e7a0e,94779b9caa445191a00444b6d61f257b,4b101954db3feefb548a8ff578bb986b,37950,"sao sebastiao do paraiso",MG,delivered,"2018-05-20 23:13:33","2018-05-22 10:16:22","2018-05-22 15:57:00","2018-06-05 03:38:43","2018-06-14 02:00:00",1,bb18d09a22b3b9bc474e0b1437302666,"2018-05-24 10:16:22",49,15.97,19042,"presidente prudente",SP,384008daaa0f14b58912d8648101fdd0,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,"2018-03-12 18:30:06",bed_bath_table,online_big,cat,NULL,NULL,NULL,reseller,NULL,0
31be790e64fc99f8ff48ec2bd18a3104,0ee78b4d78116d8d91f47dc4b290f526,e8db2406f6cc8880487fe3d1162b7cce,e4fa7cfb2fdfee15f637c82be76439db,5443,"sao paulo",SP,delivered,"2018-08-13 15:19:54","2018-08-13 15:30:15","2018-08-16 15:52:00","2018-08-21 04:21:25","2018-08-20 02:00:00",1,46c01e269265ddd1b66ccc8b4588a411,"2018-08-17 15:30:15",44.9,12.61,9690,"sao bernardo do campo",SP,e2e3fb19cb1f4edf8c601bab9adbad86,09285259593c61296eef10c734121d5b,a8387c01a09e99ce014107505b92388c,"2018-06-29 22:16:50",household_utilities,online_beginner,eagle,NULL,NULL,NULL,reseller,NULL,0
7d13fca15225358621be4086e1eb0964,0e212b5df829280bba28382cf4aacec2,66218e85ff1fb3229b69a2e9c0255dfa,72b3b6d49f1a7b6efa2927fa6f056642,9625,"sao bernardo do campo",SP,delivered,"2018-05-11 14:41:47","2018-05-11 14:57:12","2018-05-16 17:28:00","2018-05-21 16:03:28","2018-05-30 02:00:00",1,53b36df67ebb7c41585e8d54d6772e08,"2018-05-17 14:57:12",115,0,14050,"ribeirao preto",SP,0b97be8b4b408a3a0780a32e0a143a7f,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,"2018-02-08 18:20:14",watches,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
dfa0c4c6229ab200a4a1336b4d7128ff,143bfc6b9cf902d763549e6764121aaf,ec7529362d2858e7a58c5f4f7f63b999,57b29835116bb678e7966e214d816245,24310,niteroi,RJ,delivered,"2018-05-16 00:50:56","2018-05-17 00:55:49","2018-05-17 17:36:00","2018-05-24 19:14:33","2018-06-06 02:00:00",1,1b90a8c5fe7ad2ec9351f03282b30075,"2018-05-23 00:55:49",29.9,17.06,88085,florianopolis,SC,ac029f072468dd8c97c15f0a9fa96f00,f42a2bd194f7802ab052a815c8de65b7,6565aa9ce3178a5caf6171827af3a9ba,"2018-04-20 21:42:05",home_decor,online_medium,eagle,NULL,NULL,NULL,reseller,NULL,0
ba143b05f0110f0dc71ad71b4466ce92,07c33a9470d0df2a30cc8a8ebd0288d1,b4a2eabc4ac6b82d0f3aa2961fc9220b,8639374fa74fade3b0f3f5381297b88d,1534,"sao paulo",SP,delivered,"2018-05-16 20:29:24","2018-05-18 07:16:30","2018-05-21 17:02:00","2018-05-23 16:58:36","2018-05-25 02:00:00",1,8ac47b3ab13c68f49f10dde899674149,"2018-05-23 07:16:30",83.99,11.21,2274,"sao paulo",SP,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,"2018-04-17 21:12:16",books,online_big,cat,NULL,NULL,NULL,reseller,NULL,0
b64d51f0435e884e8de603b1655155ae,03dffd456132253d009d20fc4a228c9b,1789a9c308d16b63a0d1a496756a6942,4d9a9b75dbd405c526d23aec7920d9b7,4564,"sao paulo",SP,delivered,"2018-07-23 01:27:13","2018-07-23 14:31:55","2018-07-24 11:31:00","2018-07-25 20:36:46","2018-07-31 02:00:00",1,3ecb405a579723d0b1b5161dd32daf28,"2018-07-25 13:23:31",12.99,7.39,7077,garulhos,SP,d1d35acfd20d413bbda1eae8e208f0b5,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,"2018-02-15 17:06:31",household_utilities,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
cfe94489ddd337d1e29e12f2a7205d10,0a0bb5e5ea635dc355ca8ef22dfac150,fd7f607e063c6ff3a6f6403b35d821c3,cab44ea1de857698ea3e9b97b3ffff01,83409,colombo,PR,delivered,"2018-07-08 18:27:03","2018-07-08 18:35:19","2018-07-10 15:29:00","2018-07-14 01:31:00","2018-07-30 02:00:00",1,82c51c3938503a4ddc096fbed86428d6,"2018-07-10 18:35:19",99,15.79,3178,"sao paulo",SP,7ac6d80c42fdb4020030b1cb9ed708f5,4b339f9567d060bcea4f5136b9f5949e,9ae085775a198122c5586fa830ff7f2b,"2018-01-22 03:00:00",construction_tools_house_garden,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
42fa4ee7240e9b8eb4576358ec142ba7,15c2d2803c9a7a4ba8f528a65814848d,474ea672696b1f26ea40d7e7e2bf357f,18d61a27f478cd6201df948578f814f9,13202,jundiai,SP,delivered,"2018-04-24 15:34:14","2018-04-24 19:42:46","2018-04-25 15:41:00","2018-04-30 17:08:44","2018-05-17 02:00:00",1,db91bca0e0253d71433c22ac5acd0fbe,"2018-04-30 16:32:10",119.9,18.72,95012,"caxias do sul",RS,c7f1da0a5723f5afd7996648fa9c20d5,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,"2018-01-29 13:15:43",household_utilities,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
d1ef48b38baca7e831711c4a0aeb398f,0f1a032292563a581f27eac807f97a05,a110c68760b1054980e969c1c84c58ff,b5b2a7fd4d491c96d488db899e42e0e2,4078,"sao paulo",SP,delivered,"2018-07-25 23:14:25","2018-07-25 23:25:10","2018-07-26 14:51:00","2018-07-30 21:56:28","2018-08-14 02:00:00",1,56e04ad5959e2c30a6754d9cc1f098f2,"2018-07-29 23:25:10",38.6,13.61,86800,apucarana,PR,4dcfeaf97d0aec9f35e384d9c3624b39,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021,"2018-02-15 18:22:47",construction_tools_house_garden,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
7d13fca15225358621be4086e1eb0964,0a44ca66dfa067a69bc92ef82ba68acf,28e063338299369124b14759ef655663,268f67dec46731d0b3aec4305742423d,14700,bebedouro,SP,delivered,"2018-05-13 22:05:55","2018-05-13 22:15:17","2018-05-18 17:12:00","2018-05-19 15:33:44","2018-05-25 02:00:00",1,6f3b5b605d91b7439c5e3f5a8dffeea7,"2018-05-17 22:15:17",145,8.36,14050,"ribeirao preto",SP,0b97be8b4b408a3a0780a32e0a143a7f,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,"2018-02-08 18:20:14",watches,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
c70c1b0d8ca86052f45a432a38b73958,17af00a7d6a2c7f01a870122f1b2c92b,032ecf6afa4af219d338d03dd4f80f65,1cb26e6bfd718f7434d7be2433e96c73,13419,piracicaba,SP,delivered,"2018-06-20 14:30:41","2018-06-22 06:36:05","2018-06-22 16:11:00","2018-06-27 00:38:34","2018-07-03 02:00:00",1,0a4f9f421af66d2ea061fbb8883419f7,"2018-06-26 06:36:05",110.32,8.35,13186,hortolandia,SP,7b6ad2297d3beb569ddf3ee1ce22ffa8,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490,"2018-03-13 22:39:34",health_beauty,online_medium,shark,NULL,NULL,NULL,reseller,NULL,0
54c04bdb5ec46762f8f08c7e8f86ed4a,1a6a57642cf324ac86f14bcba484cb32,3e8e7112a59814fe7007bb864f3cd3cb,22f63e1a065edeea0b3c245bae439326,13420,piracicaba,SP,delivered,"2018-05-14 13:24:45","2018-05-14 13:35:24","2018-05-14 15:29:00","2018-05-18 14:49:46","2018-06-05 02:00:00",1,a45d376e2359c18076d5c16a042777e5,"2018-05-16 13:35:24",140,19.95,88037,florianopolis,SC,1217984b38cadfb4b1c15f30a3212680,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,"2018-01-26 17:27:17",food_supplement,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
382229d1e840115ffe3dbf5ff460e417,0e387099da9e67758ef1bee4f17095d3,30cfa2d8b4d06d31dc4caab4d3364e08,1c3d5b4553fa2f3d68aa846c916e8e0f,7936,"francisco morato",SP,delivered,"2018-05-09 10:09:31","2018-05-09 11:00:52","2018-05-10 12:52:00","2018-05-16 22:08:53","2018-06-04 02:00:00",1,eca9ba7e0790a2802bfc28b0d7f92f56,"2018-05-15 10:30:42",49.9,16.32,23092,"rio de janeiro",RJ,2dfbe1c802c78a8b1f75ef13b70c1124,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,"2018-03-27 21:15:09",household_utilities,online_big,shark,NULL,NULL,NULL,reseller,NULL,0
8a432f4e5b471f8da497d7dc517666e2,11c9715759819d9b4a3b7708111b3a74,768fc1fbc64588a761d7c91844052984,b6d976529b37a9921a398fea60d5a6a4,12955,"bom jesus dos perdoes",SP,delivered,"2018-07-25 18:09:10","2018-07-26 05:25:16","2018-07-26 13:33:00","2018-07-30 17:21:31","2018-08-08 02:00:00",1,3b10cf7d1e08c598428ad6eb7c59d09c,"2018-07-30 05:25:16",89,14.93,19042,"presidente prudente",SP,384008daaa0f14b58912d8648101fdd0,9e4d1098a3b0f5da39b0bc48f9876645,c638112b43f1d1b86dcabb0da720c901,"2018-03-12 18:30:06",bed_bath_table,online_big,cat,NULL,NULL,NULL,reseller,NULL,0
7d13fca15225358621be4086e1eb0964,049c844d7707d97ba1600196919474f4,ec2d96d8dd0823d489423155370a247e,e8663abca66edfe7b18d03a921637578,24020,niteroi,RJ,delivered,"2018-02-27 16:31:49","2018-02-27 17:35:43","2018-03-01 00:52:14","2018-03-22 01:28:51","2018-03-23 01:00:00",1,53b36df67ebb7c41585e8d54d6772e08,"2018-03-05 17:35:43",128.89,15.65,14050,"ribeirao preto",SP,0b97be8b4b408a3a0780a32e0a143a7f,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,"2018-02-08 18:20:14",watches,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
58f1a6197ed863543e0136bdedb3fce2,047ac23902ffcc68f3106db4f2e4338f,41d6eef6ce1a80013f40a19d3500269e,dcd6f045ec41863f1c4f923985bc4b30,38405,uberlandia,MG,delivered,"2018-07-14 22:26:24","2018-07-14 22:43:58","2018-07-19 16:59:00","2018-07-23 21:21:04","2018-08-08 02:00:00",1,e7d5464b94c9a5963f7c686fc80145ad,"2018-07-25 22:43:58",139,14.31,36407,"conselheiro lafaiete",MG,081c243a74472af67b65145cff5221c7,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,"2018-02-27 18:30:22",fashion_accessories,online_medium,eagle,NULL,NULL,NULL,reseller,NULL,0
4a1f694197d05fe70026b016a7316b41,1126e8ce51fcc395870c8fabcf7de709,223a9aa3954976590fb34edd7ad9ef63,ad3865b06077d4271c1968dd91f76aa7,5089,"sao paulo",SP,delivered,"2018-08-01 23:53:01","2018-08-03 04:43:59","2018-08-06 17:02:00","2018-08-08 22:22:36","2018-08-07 02:00:00",1,87d6047f661dc87643c40612a6eff3b3,"2018-08-08 04:43:59",42.99,11.32,13920,pedreira,SP,503831c6265361a08aa4113b4d867178,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,"2018-02-02 12:25:23",home_decor,online_medium,NULL,NULL,NULL,NULL,reseller,NULL,0
7d13fca15225358621be4086e1eb0964,00404fa7a687c8c44ca69d42695aae73,0c34c39c897304ff49eeade3059c4c60,095ffc730d9d2da2f12a0bec18722aae,5711,"sao paulo",SP,delivered,"2018-05-08 00:38:21","2018-05-09 06:31:28","2018-05-10 20:29:00","2018-05-18 21:04:11","2018-05-24 02:00:00",1,53b36df67ebb7c41585e8d54d6772e08,"2018-05-15 06:31:26",99.9,0,14050,"ribeirao preto",SP,0b97be8b4b408a3a0780a32e0a143a7f,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,"2018-02-08 18:20:14",watches,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
ffc470761de7d0232558ba5e786e57b7,01e662008f03009eb9b97f9333fcd6b4,bd13ebe5d7f8f2923430da33ffcf40ec,3238c58997e72431e9e011b0cf7a8749,12403,pindamonhangaba,SP,delivered,"2018-06-30 12:04:41","2018-06-30 12:15:12","2018-07-03 10:38:00","2018-07-14 15:56:47","2018-07-20 02:00:00",1,460a66fcc404a3d7306d5f50fcb2d18a,"2018-07-03 12:15:12",24.98,12.84,7091,guarulhos,SP,115f08592f4c2bb29013efbbc46608fc,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,"2018-02-14 12:48:29",construction_tools_house_garden,online_big,NULL,NULL,NULL,NULL,reseller,NULL,0
596849622429351f47b32e6cae1055ff,119da8fe76c893e189ee759f82bbc8d6,647f7b98a4084aa9683a4c475e893689,7a577d2d68150121d950fe55510af83f,3040,"sao paulo",SP,delivered,"2018-07-16 20:19:42","2018-07-16 20:30:22","2018-07-18 17:15:00","2018-07-20 19:38:43","2018-07-25 02:00:00",2,a388f2043ca885de714453e4fac616e2,"2018-07-20 20:30:22",24.9,7.47,8710,"mogi das cruses",SP,26b54d75fad5660ca6471905fe1793cf,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67,"2018-04-16 14:26:39",phone_mobile,online_medium,cat,NULL,NULL,NULL,reseller,NULL,0
d566c37fa119d5e66c4e9052e83ee4ea,1121eace8f44a76b9fea9b1d67d87aef,cb1464f824efabfa180464dce2bef689,91e2a2cab493008ec6525c5b50e085e8,11700,"praia grande",SP,delivered,"2018-08-21 16:57:19","2018-08-21 17:10:32","2018-08-22 15:13:00","2018-08-24 22:56:03","2018-08-28 02:00:00",1,47ef5dcb5b7bf6d8716ec362e1f6e22b,"2018-08-23 17:10:32",387.9,13.74,4131,"sao paulo",SP,186f0892f13de5443c0b6d042a6ddde0,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,"2018-02-28 18:16:15",sports_leisure,online_big,cat,NULL,NULL,NULL,reseller,NULL,0
cc63f0dd2acba93ffed4fe9f8e0321fa,15a5c3e66605b949f4fc77d747f8003d,53ed1b71c8f23d10c4a53e23d922bf75,bdf5270da610426d53cd6011072c87cd,30710,"belo horizonte",MG,delivered,"2018-08-01 21:50:09","2018-08-02 21:45:21","2018-08-03 12:03:00","2018-08-08 03:08:32","2018-08-22 02:00:00",1,d1c2619dd30b8bc3c63f18ca9692660a,"2018-08-07 21:45:21",72,23.3,15025,"sao jose do rio preto",SP,3cc3bc10218cf509ba24613cda41d940,0a0fb2b07d841f84fb6714e35c723075,9e4d1098a3b0f5da39b0bc48f9876645,"2018-04-24 05:00:00",home_office_furniture,online_beginner,eagle,NULL,NULL,NULL,reseller,NULL,0
fadb07c842a2aef5d5a676b85f220e71,18bcbca4b2c948e7653345492627a1cc,372067e51008ef283bfd879a312c473d,499ccb2890ed3131ee3854c7b00211a8,70364,brasilia,DF,delivered,"2018-07-30 21:06:05","2018-07-30 22:00:21","2018-07-31 17:50:00","2018-08-04 13:36:39","2018-08-13 02:00:00",1,7cca13d90486c96047f188771ee4ffe4,"2018-08-01 22:00:21",114.99,34.57,15052,"sao jose do rio preto",SP,caea756b29bd071f00ce526f40645a78,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,"2018-04-10 19:23:25",sports_leisure,online_medium,wolf,NULL,NULL,NULL,reseller,NULL,0
89a51f50b8095ea78d5768f34c13a76f,15ac0c27c404a6601dc7a613faddc813,9123589cf44b8f276882e8388173188a,beb0a36923f64d84d062cd2477cce974,6550,"pirapora do bom jesus",SP,delivered,"2018-05-14 17:06:35","2018-05-14 17:17:57","2018-05-15 13:39:00","2018-05-21 22:48:23","2018-06-14 02:00:00",1,c72f08f769081bfde2959e39c5bde5d4,"2018-05-18 17:17:57",10,19.95,71931,brasilia,DF,7c3e1a45e4127c0eb25d7a8b7250da5b,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,"2018-04-10 21:17:03",health_beauty,online_small,NULL,NULL,NULL,NULL,reseller,NULL,0
cc63f0dd2acba93ffed4fe9f8e0321fa,13f122a23bdcdc6de4c10fb7d9fa6a0d,9b57a3765263e69f58a46906a4fb891b,605f7cf308780bdad8b18402d4415ed5,13211,jundiai,SP,delivered,"2018-07-31 17:16:09","2018-08-02 07:05:17","2018-08-03 14:09:00","2018-08-07 15:56:37","2018-08-20 02:00:00",1,d1c2619dd30b8bc3c63f18ca9692660a,"2018-08-08 07:05:17",72,14.81,15025,"sao jose do rio preto",SP,3cc3bc10218cf509ba24613cda41d940,0a0fb2b07d841f84fb6714e35c723075,9e4d1098a3b0f5da39b0bc48f9876645,"2018-04-24 05:00:00",home_office_furniture,online_beginner,eagle,NULL,NULL,NULL,reseller,NULL,0
c70c1b0d8ca86052f45a432a38b73958,07242eb6740fc0feb5044eda405a4782,bc8b9e820a6ac8f83ced0f3d5501614a,98d337875b35ece7c34da1d4674647d6,12211,"sao jose dos campos",SP,delivered,"2018-06-08 11:59:30","2018-06-09 04:57:48","2018-06-12 21:36:00","2018-06-14 01:53:34","2018-06-28 02:00:00",1,aa70ae9ee9a798d44ae6e00ce6d82cb1,"2018-06-18 04:57:48",110.32,7.96,13186,hortolandia,SP,7b6ad2297d3beb569ddf3ee1ce22ffa8,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490,"2018-03-13 22:39:34",health_beauty,online_medium,shark,NULL,NULL,NULL,reseller,NULL,0
dfa0c4c6229ab200a4a1336b4d7128ff,19dfd69e0181a3b819c8de433823ee61,47dcfad9a855e71a4780ea5b464e82c9,7148901c6dcd9d2f754402e2f7e634e8,70862,brasilia,DF,delivered,"2018-05-02 14:18:10","2018-05-02 14:33:41","2018-05-03 18:28:00","2018-05-08 17:03:16","2018-05-22 02:00:00",2,3da76d120922f2c5c94b3ec02db563c9,"2018-05-08 14:30:30",139,29.23,88085,florianopolis,SC,ac029f072468dd8c97c15f0a9fa96f00,f42a2bd194f7802ab052a815c8de65b7,6565aa9ce3178a5caf6171827af3a9ba,"2018-04-20 21:42:05",home_decor,online_medium,eagle,NULL,NULL,NULL,reseller,NULL,0
dfa0c4c6229ab200a4a1336b4d7128ff,19dfd69e0181a3b819c8de433823ee61,47dcfad9a855e71a4780ea5b464e82c9,7148901c6dcd9d2f754402e2f7e634e8,70862,brasilia,DF,delivered,"2018-05-02 14:18:10","2018-05-02 14:33:41","2018-05-03 18:28:00","2018-05-08 17:03:16","2018-05-22 02:00:00",1,3da76d120922f2c5c94b3ec02db563c9,"2018-05-08 14:30:30",139,29.23,88085,florianopolis,SC,ac029f072468dd8c97c15f0a9fa96f00,f42a2bd194f7802ab052a815c8de65b7,6565aa9ce3178a5caf6171827af3a9ba,"2018-04-20 21:42:05",home_decor,online_medium,eagle,NULL,NULL,NULL,reseller,NULL,0
